relative_time_0,packet_length_0,relative_time_1,packet_length_1,relative_time_2,packet_length_2,relative_time_3,packet_length_3,relative_time_4,packet_length_4,label
0,83,9.20E-05,662,0.000572,1120,0.002013,1152,0.002098,1152,Messenger_video
0,285,9.80E-05,907,0.000169,907,0.000298,285,0.000358,285,Messenger_video
0,285,0.000173,714,0.000445,715,0.000611,285,0.000749,285,Messenger_video
0,83,5.90E-05,677,0.0001,765,0.000123,765,0.001213,159,Messenger_video
0,50,6.70E-05,83,0.000324,1110,0.001864,1110,0.002022,1110,Messenger_video
0,285,0.000753,879,0.001771,285,0.001791,285,0.001819,285,Messenger_video
0,285,0.000136,285,0.001094,285,0.001492,285,0.001517,285,Messenger_video
0,1069,0.000121,1069,0.00016,159,0.000364,1064,0.000576,1170,Messenger_video
0,500,0.000224,285,0.000289,285,0.000359,285,0.000391,285,Messenger_video
0,824,6.10E-05,285,0.000128,285,0.000145,285,0.000178,285,Messenger_video
0,83,3.80E-05,888,7.00E-05,889,0.001611,162,0.001752,63,Messenger_video
0,86,4.00E-05,1164,0.000219,134,0.000332,285,0.000455,285,Messenger_video
0,285,2.00E-05,594,0.000106,285,0.00016,285,0.00021,285,Messenger_video
0,83,5.10E-05,667,0.0001,646,0.00015,647,1.000512,63,Messenger_video
0,82,6.20E-05,988,0.000544,149,1.001923,601,1.002304,162,Messenger_video
0,285,9.40E-05,866,0.000489,70,0.000505,285,0.000532,285,Messenger_video
0,53,0.000735,285,0.001039,71,0.001073,1132,0.00113,285,Messenger_video
0,83,5.30E-05,637,0.000104,637,0.000416,63,0.000482,1150,Messenger_video
0,70,0.000245,54,0.000951,285,0.002386,456,0.002442,675,Messenger_video
0,285,7.80E-05,346,0.000105,285,0.000132,285,0.000147,285,Messenger_video
0,83,7.30E-05,822,0.000142,823,0.00119,160,0.001222,63,Messenger_video
0,285,1.80E-05,194,5.50E-05,285,8.70E-05,285,0.000129,285,Messenger_video
0,51,0.00015,951,0.000222,951,0.001203,874,0.001226,874,Messenger_video
0,285,5.70E-05,285,8.30E-05,285,0.000125,285,0.000154,285,Messenger_video
0,83,0.000446,843,0.000482,843,0.002152,160,0.003302,63,Messenger_video
0,177,0.00089,177,0.001027,177,0.001184,177,0.001361,82,Messenger_video
0,285,0.000154,86,0.000211,728,0.000299,728,0.000507,285,Messenger_video
0,83,0.000239,985,0.000879,986,0.001827,160,0.001908,63,Messenger_video
0,285,2.20E-05,180,4.80E-05,488,0.000253,285,0.000282,285,Messenger_video
0,285,7.60E-05,905,0.000333,285,0.000589,285,0.000806,285,Messenger_video
0,161,2.20E-05,186,0.000118,185,0.000927,184,0.001994,163,Messenger_video
0,285,0.000267,983,0.000375,44,0.000424,285,0.000498,285,Messenger_video
0,285,0.000224,220,0.000485,412,0.000719,285,0.00092,285,Messenger_video
0,83,0.000226,982,0.000684,982,0.000711,843,0.000924,844,Messenger_video
0,104,7.30E-05,104,0.000599,177,0.000714,82,0.000766,606,Messenger_video
0,285,4.80E-05,177,0.00013,285,0.000258,285,0.000455,285,Messenger_video
0,170,0.000409,156,0.021333,170,0.021549,156,0.021649,63,Messenger_video
0,152,6.30E-05,86,0.000322,1087,0.000602,610,0.001035,50,Messenger_video
0,475,0.000474,820,0.000733,1147,0.000787,1147,0.000826,1147,Messenger_video
0,52,0.000193,52,0.000251,616,0.000304,617,0.000801,992,Messenger_video
0,83,7.50E-05,707,0.002004,161,0.004455,209,0.005214,71,Messenger_video
0,82,5.20E-05,641,0.001202,161,0.001259,642,0.001348,571,Messenger_video
0,285,6.30E-05,362,0.000379,285,0.00041,285,0.000582,53,Messenger_video
0,285,0.000288,819,0.000448,285,0.000679,285,0.000788,285,Messenger_video
0,83,7.10E-05,1063,0.000147,1042,1.000575,161,1.001074,207,Messenger_video
0,285,0.00012,163,0.000156,701,0.000216,701,0.000449,285,Messenger_video
0,52,0.000367,285,0.000393,201,0.000422,285,0.0005,285,Messenger_video
0,83,6.00E-05,919,9.40E-05,920,0.000134,1088,0.000195,1089,Messenger_video
0,511,8.30E-05,285,0.000144,146,0.000171,285,0.000207,285,Messenger_video
0,48,0.000144,44,0.000172,555,1.003253,402,1.003284,403,Messenger_video
0,285,2.80E-05,637,0.000293,637,0.000315,285,0.000332,285,Messenger_video
0,1115,0.008046,1112,0.008109,1001,0.00817,1001,0.00847,1001,Messenger_video
0,158,8.90E-05,292,0.000113,289,0.00073,194,0.000755,446,Messenger_video
0,285,4.00E-05,506,0.00012,503,0.000338,285,0.000408,285,Messenger_video
0,285,5.60E-05,285,0.000265,285,0.000318,285,0.000346,285,Messenger_video
0,83,0.000116,717,0.000145,717,0.00017,856,0.001621,856,Messenger_video
0,50,0.000109,285,0.000158,523,0.001772,285,0.0019,285,Messenger_video
0,285,5.00E-05,187,9.40E-05,733,0.000124,285,0.000153,285,Messenger_video
0,83,0.000107,858,0.001731,158,0.001771,63,0.001953,1082,Messenger_video
0,285,3.90E-05,285,6.70E-05,603,8.70E-05,195,0.000109,285,Messenger_video
0,52,0.000186,52,0.000934,285,0.001107,719,0.001287,285,Messenger_video
0,83,2.30E-05,810,0.000424,63,0.00045,1085,0.00048,1085,Messenger_video
0,285,2.50E-05,170,5.80E-05,794,0.000104,285,1.001497,285,Messenger_video
0,52,0.000966,52,0.003201,285,0.003257,180,0.003278,285,Messenger_video
0,285,0.000206,285,0.000322,285,0.00055,285,0.000742,167,Messenger_video
0,285,1.80E-05,375,7.70E-05,285,0.000106,285,0.000137,285,Messenger_video
0,161,0.000413,295,0.000446,292,0.000556,199,0.000591,397,Messenger_video
0,873,3.40E-05,873,0.000132,870,0.000371,1013,0.000432,1013,Messenger_video
0,285,0.000163,227,0.000243,209,0.000273,285,0.000319,285,Messenger_video
0,49,0.000117,285,0.000254,724,0.000316,285,0.000349,285,Messenger_video
0,83,6.60E-05,874,0.000215,874,0.001805,159,0.00248,63,Messenger_video
0,285,8.80E-05,790,0.000563,217,0.000744,285,0.000791,285,Messenger_video
0,285,0.000211,49,0.000225,86,0.000524,781,0.000933,782,Messenger_video
0,955,0.001908,955,0.00215,951,0.002276,992,0.002393,992,Messenger_video
0,302,3.00E-05,144,6.00E-05,299,0.000707,360,0.000728,200,Messenger_video
0,54,0.00031,285,0.000508,510,0.000573,507,0.000609,285,Messenger_video
0,285,3.30E-05,890,5.50E-05,285,7.70E-05,285,9.80E-05,285,Messenger_video
0,425,0.000273,285,0.00031,440,0.000339,285,0.000369,285,Messenger_video
0,1036,0.000668,1089,0.011361,1036,0.011738,1089,0.011926,575,Messenger_video
0,83,4.10E-05,809,9.20E-05,809,0.000879,160,0.001339,190,Messenger_video
0,44,0.000104,285,0.000227,803,0.000374,285,0.000402,285,Messenger_video
0,285,2.60E-05,86,8.40E-05,1150,0.000347,1150,0.000683,1150,Messenger_video
0,83,6.10E-05,907,0.000191,909,0.000334,909,0.000392,910,Messenger_video
0,285,4.10E-05,209,6.30E-05,285,0.000632,285,0.000676,724,Messenger_video
0,285,0.000262,289,0.000299,285,0.000597,285,0.000625,285,Messenger_video
0,634,0.00029,54,0.000437,1159,0.000516,369,0.000551,175,Messenger_video
0,52,0.000116,285,0.000165,1075,0.000428,1075,0.000475,1075,Messenger_video
0,303,0.000721,300,0.00105,158,0.001184,445,0.001898,189,Messenger_video
0,983,0.000254,983,0.000288,978,0.000322,1143,0.000415,1143,Messenger_video
0,285,0.001457,612,0.001623,610,0.001783,285,0.001805,285,Messenger_video
0,285,2.90E-05,617,5.30E-05,615,0.000106,285,0.000246,285,Messenger_video
0,1016,0.000202,159,0.000414,1067,0.000461,1065,0.000498,811,Messenger_video
0,124,0.001302,285,0.001499,303,0.001525,285,0.002163,285,Messenger_video
0,285,4.20E-05,1096,6.30E-05,285,7.90E-05,285,0.000269,285,Messenger_video
0,159,0.000862,86,0.000917,717,0.001211,718,0.00203,205,Messenger_video
0,83,7.50E-05,909,0.001736,162,0.002193,62,1.004035,52,Messenger_video
0,285,5.20E-05,645,0.000106,285,0.000254,217,0.000391,285,Messenger_video
0,285,0.000164,930,0.00043,930,0.000721,930,0.000839,931,Messenger_video
0,788,0.001467,184,0.001664,1162,0.002141,191,0.003738,938,Messenger_video
0,64,0.000218,71,0.000303,1168,0.000408,1168,0.00051,1168,Messenger_video
0,285,0.000218,235,0.000289,285,0.000409,215,0.000518,285,Messenger_video
0,285,8.40E-05,342,0.000228,285,0.000268,285,0.000308,285,Messenger_video
0,300,4.80E-05,298,0.000157,160,0.001919,385,0.00197,191,Messenger_video
0,1069,7.20E-05,1069,0.000138,1064,0.000208,1170,0.000255,1170,Messenger_video
0,617,5.40E-05,615,0.000305,285,0.000402,285,0.000988,285,Messenger_video
0,285,0.000143,817,0.000545,285,0.000579,285,0.000594,285,Messenger_video
0,83,0.001307,975,0.006353,161,0.006517,63,0.006545,1133,Messenger_video
0,285,0.000179,165,0.000251,285,0.000321,285,0.000375,776,Messenger_video
0,53,1.000426,285,1.000577,1135,1.000646,285,1.000747,285,Messenger_video
0,73,6.40E-05,1116,0.000104,1116,0.00014,1116,0.000181,1116,Messenger_video
0,73,6.70E-05,1091,0.000177,1091,0.000211,1092,0.000299,1092,Messenger_video
0,285,0.000132,285,0.00015,285,0.000229,285,0.000299,285,Messenger_video
0,921,0.000625,994,0.000649,994,0.000674,52,0.001479,52,Messenger_video
0,83,5.60E-05,576,0.008522,173,0.008618,213,0.008645,63,Messenger_video
0,285,7.80E-05,285,0.000135,694,0.000284,285,0.000329,285,Messenger_video
0,53,0.000205,53,0.003805,52,0.003874,285,0.003896,86,Messenger_video
0,83,5.50E-05,649,0.000105,649,0.000164,915,0.000271,915,Messenger_video
0,285,8.10E-05,285,0.000129,285,0.000242,285,0.000274,51,Messenger_video
0,285,6.20E-05,86,0.000106,929,0.000283,929,0.000378,171,Messenger_video
0,83,7.30E-05,823,0.00014,824,0.001658,161,0.002441,63,Messenger_video
0,285,5.10E-05,851,0.001316,67,0.001461,285,0.00198,285,Messenger_video
0,53,0.000906,285,0.001802,86,0.002539,710,0.002962,710,Messenger_video
0,180,0.000798,185,0.001504,158,0.0017,49,0.002098,44,Messenger_voice
0,159,0.001179,49,0.00131,44,0.002393,49,0.002492,44,Messenger_voice
0,44,0.000222,49,0.000236,44,0.000586,50,0.000864,53,Messenger_voice
0,48,3.10E-05,44,9.60E-05,48,0.000275,44,1.002683,49,Messenger_voice
0,207,0.000402,177,0.000637,160,0.000736,48,0.001069,44,Messenger_voice
0,158,0.000253,49,0.000364,44,0.00106,49,1.003463,44,Messenger_voice
0,152,0.000104,196,0.000395,182,0.000751,167,0.000767,196,Messenger_voice
0,202,0.000119,180,0.50254,202,0.502656,180,0.502697,165,Messenger_voice
0,155,3.50E-05,48,4.70E-05,44,0.500053,155,0.500164,48,Messenger_voice
0,164,0.000363,190,0.001105,179,0.001332,167,0.002069,49,Messenger_voice
0,68,0.000629,48,0.001097,44,0.001991,132,0.002088,135,Messenger_voice
0,54,0.343599,54,0.344074,54,1.002675,54,1.003439,55,Messenger_voice
0,54,0.658544,54,0.659113,53,0.659355,53,0.660182,54,Messenger_voice
0,182,1.000652,160,1.001338,49,1.001688,44,1.00239,49,Messenger_voice
0,148,0.000192,50,0.000451,44,0.004343,49,0.004368,44,Messenger_voice
0,157,1.50E-05,178,1.002091,187,1.002223,179,1.002265,202,Messenger_voice
0,49,0.000472,44,0.001803,189,0.001874,166,0.001932,189,Messenger_voice
0,221,0.000101,235,0.000172,217,1.002918,66,1.003138,54,Messenger_voice
0,168,0.00019,166,0.000397,49,0.000636,44,0.001027,48,Messenger_voice
0,181,0.000271,64,0.000371,52,0.000783,52,0.000869,52,Messenger_voice
0,157,1.50E-05,48,2.80E-05,44,0.000329,50,0.001044,44,Messenger_voice
0,146,0.000107,158,0.00033,150,0.000379,147,1.003637,49,Messenger_voice
0,50,0.000106,53,0.000239,53,0.000386,53,0.000854,52,Messenger_voice
0,158,3.90E-05,185,0.000187,191,0.000388,164,0.000451,48,Messenger_voice
0,44,0.000262,155,0.00043,180,0.000497,148,0.000562,48,Messenger_voice
0,206,0.00036,232,0.000579,305,0.000674,280,0.000793,258,Messenger_voice
0,159,0.000363,184,0.001517,187,0.001714,166,0.001838,162,Messenger_voice
0,51,0.00014,44,0.001311,48,0.001542,44,0.002491,49,Messenger_voice
0,50,1.30E-05,44,0.000421,168,0.000773,148,0.0008,149,Messenger_voice
0,53,0.000426,53,0.001671,258,0.001774,245,0.002067,252,Messenger_voice
0,57,0.000705,57,0.002168,54,0.002299,54,0.002687,54,Messenger_voice
0,214,0.000503,190,0.000781,203,0.000796,208,0.000812,212,Messenger_voice
0,153,0.000125,50,1.002362,44,1.00294,165,1.002999,173,Messenger_voice
0,149,0.000258,195,0.00069,189,0.000781,169,0.000798,165,Messenger_voice
0,149,0.000158,51,0.000688,44,0.001388,49,0.001858,44,Messenger_voice
0,51,0.000719,44,0.001109,51,1.003955,44,1.004125,249,Messenger_voice
0,161,0.000403,195,0.000455,179,0.000483,162,0.000571,185,Messenger_voice
0,51,0.000431,44,0.001008,51,0.001414,44,1.003885,52,Messenger_voice
0,51,0.000444,44,0.001014,51,0.001415,44,1.003884,53,Messenger_voice
0,48,1.30E-05,44,0.002518,49,0.002685,44,1.005146,48,Messenger_voice
0,159,0.000811,49,0.000848,44,1.003452,48,1.003564,44,Messenger_voice
0,160,0.00033,172,0.000513,169,0.000778,166,0.001069,173,Messenger_voice
0,51,0.00036,44,0.001928,49,0.002145,44,1.004975,49,Messenger_voice
0,107,0.00059,52,0.000775,180,0.001254,163,0.001271,163,Messenger_voice
0,183,0.000234,172,0.000576,191,0.00107,173,0.001438,165,Messenger_voice
0,49,6.20E-05,44,0.002124,48,0.002431,44,1.004793,49,Messenger_voice
0,166,0.000578,161,0.001028,49,0.001401,44,0.00194,48,Messenger_voice
0,152,0.000494,50,0.000818,44,0.001503,51,0.001583,44,Messenger_voice
0,48,1.001409,173,1.001494,164,1.001573,183,1.001778,167,Messenger_voice
0,49,0.000116,44,0.001093,48,0.001156,44,0.001558,49,Messenger_voice
0,160,0.001423,48,0.001695,44,0.002234,48,0.002667,44,Messenger_voice
0,175,9.20E-05,173,0.000242,218,0.000303,219,0.000489,193,Messenger_voice
0,139,6.10E-05,50,0.00014,44,1.000584,171,1.00136,163,Messenger_voice
0,163,5.90E-05,48,0.000139,44,1.000225,188,1.001141,185,Messenger_voice
0,164,3.70E-05,49,7.80E-05,175,0.000151,178,0.000372,161,Messenger_voice
0,49,9.30E-05,44,0.000865,48,0.0009,44,1.004594,49,Messenger_voice
0,223,0.000382,209,0.000566,166,0.000731,163,0.999156,49,Messenger_voice
0,154,0.002685,49,0.002741,44,0.003467,49,0.003518,44,Messenger_voice
0,171,0.001812,163,0.002035,206,0.002218,157,0.002356,49,Messenger_voice
0,157,3.70E-05,49,6.30E-05,44,1.006944,49,1.007016,44,Messenger_voice
0,48,0.00087,44,0.00236,48,0.002508,44,0.002559,173,Messenger_voice
0,153,0.000892,159,0.001654,48,0.001917,44,0.0024,49,Messenger_voice
0,177,0.0003,181,0.0004,179,1.001686,177,1.002014,211,Messenger_voice
0,141,0.000146,49,0.000219,44,0.000445,48,1.001796,44,Messenger_voice
0,165,8.50E-05,185,0.000144,214,0.000157,204,0.000181,175,Messenger_voice
0,182,2.60E-05,181,0.000429,152,0.000456,49,0.000617,181,Messenger_voice
0,48,0.000405,44,0.000654,208,0.000685,199,0.00074,159,Messenger_voice
0,159,1.000817,49,1.000936,182,1.001047,165,1.001097,50,Messenger_voice
0,162,0.000122,48,0.000378,44,1.001371,49,1.00144,44,Messenger_voice
0,48,1.00E-04,51,1.001423,50,1.001551,50,1.001981,269,Messenger_voice
0,163,0.000156,48,0.000268,44,1.002207,49,1.002221,44,Messenger_voice
0,152,1.001526,48,1.001561,44,1.002263,49,1.002745,44,Messenger_voice
0,186,0.000465,207,0.000665,169,0.000849,158,0.000884,48,Messenger_voice
0,49,4.90E-05,44,1.004652,48,1.004686,44,1.005859,49,Messenger_voice
0,184,0.000159,189,0.000233,167,0.000315,172,0.000399,156,Messenger_voice
0,252,0.000118,197,0.000447,254,0.000553,62,0.000675,52,Messenger_voice
0,279,0.000188,304,0.000423,253,0.000515,264,0.001249,271,Messenger_voice
0,52,0.000255,52,0.002112,52,0.002273,52,0.003243,52,Messenger_voice
0,48,0.000255,44,1.002919,48,1.003126,44,1.004166,51,Messenger_voice
0,49,0.000239,44,0.000282,166,1.001494,165,1.002366,49,Messenger_voice
0,49,0.001089,44,0.002668,48,0.002774,44,1.004966,171,Messenger_voice
0,44,0.001478,177,0.001586,174,0.001693,163,0.001766,186,Messenger_voice
0,158,0.000409,173,0.000426,169,0.000496,162,1.003086,181,Messenger_voice
0,44,0.000394,49,0.000425,44,1.00216,48,1.002222,44,Messenger_voice
0,48,0.000229,44,0.000305,179,0.000336,194,0.000366,166,Messenger_voice
0,44,0.001191,198,1.000945,172,1.000999,161,1.00115,48,Messenger_voice
0,49,0.000146,44,0.001041,49,0.001092,44,0.002962,50,Messenger_voice
0,157,1.002696,185,1.002964,176,1.003002,174,1.003205,163,Messenger_voice
0,49,1.000607,44,1.000691,174,1.000749,163,1.000853,49,Messenger_voice
0,48,7.00E-05,44,0.000435,49,0.000495,44,0.001141,49,Messenger_voice
0,155,0.000289,187,0.000455,163,0.000564,166,0.000885,48,Messenger_voice
0,175,0.000266,214,0.000556,179,0.001037,165,0.001194,50,Messenger_voice
0,44,1.004605,48,1.005124,44,1.006143,49,1.006584,44,Messenger_voice
0,168,0.00015,165,0.000443,184,0.000613,162,0.000887,49,Messenger_voice
0,1004,7.30E-05,1000,0.000141,1000,0.000235,1000,0.000273,992,WhatsApp_video
0,39,2.00E-05,33,7.90E-05,1044,0.000116,1040,0.000167,1040,WhatsApp_video
0,977,0.000124,977,0.000201,973,0.001265,1012,0.001299,1008,WhatsApp_video
0,968,0.000787,968,0.000861,965,0.00089,999,0.000918,991,WhatsApp_video
0,1046,8.80E-05,1042,0.000186,1042,0.000257,1036,0.00038,975,WhatsApp_video
0,850,9.30E-05,846,0.000167,846,0.000255,841,0.001005,1035,WhatsApp_video
0,904,7.20E-05,900,0.000137,900,0.000201,896,0.000346,987,WhatsApp_video
0,1032,6.70E-05,1028,0.000132,1028,0.000196,1028,0.000262,1022,WhatsApp_video
0,861,6.50E-05,853,0.000128,848,0.001375,778,0.001447,774,WhatsApp_video
0,567,5.40E-05,561,0.000634,784,0.000696,777,0.001326,1016,WhatsApp_video
0,957,6.30E-05,953,0.00011,949,0.000763,280,0.000815,967,WhatsApp_video
0,875,7.40E-05,868,0.00087,1071,0.000902,1063,0.000951,1063,WhatsApp_video
0,917,6.90E-05,913,0.000141,913,0.000207,907,0.000323,675,WhatsApp_video
0,260,1.000956,934,1.001025,930,1.001092,930,1.001158,926,WhatsApp_video
0,976,6.90E-05,972,0.000144,972,0.000179,966,0.000297,888,WhatsApp_video
0,1009,3.70E-05,1005,8.30E-05,1005,0.000131,1005,0.000207,996,WhatsApp_video
0,785,8.50E-05,778,0.000496,968,0.000644,964,0.000784,964,WhatsApp_video
0,943,6.80E-05,937,0.000315,947,0.000379,943,0.000445,943,WhatsApp_video
0,944,0.000349,940,0.000551,940,0.000634,940,0.000778,940,WhatsApp_video
0,805,2.80E-05,801,5.60E-05,796,0.000111,59,0.000384,936,WhatsApp_video
0,985,0.000218,981,0.000299,981,0.000389,975,0.000643,819,WhatsApp_video
0,877,0.00011,873,0.00015,869,0.000984,856,0.00102,852,WhatsApp_video
0,913,6.50E-05,909,0.000127,909,0.000193,909,0.000255,900,WhatsApp_video
0,887,7.80E-05,879,0.000184,875,0.002108,898,0.002205,894,WhatsApp_video
0,928,8.10E-05,917,0.997283,930,0.997426,923,0.997499,882,WhatsApp_video
0,785,4.00E-05,36,0.001166,980,0.001269,980,0.001334,980,WhatsApp_video
0,916,6.80E-05,912,0.000147,912,0.000215,912,0.000372,904,WhatsApp_video
0,1016,0.00016,1012,0.000296,1012,0.000463,1006,0.001177,1025,WhatsApp_video
0,973,6.90E-05,969,0.000188,969,0.000256,969,0.000341,969,WhatsApp_video
0,60,0.000638,1012,0.000708,1006,0.000935,29,0.001077,739,WhatsApp_video
0,1083,7.50E-05,1079,0.000152,1079,0.000225,1042,0.00139,817,WhatsApp_video
0,1023,8.30E-05,1019,0.00017,1014,0.000518,936,0.000625,932,WhatsApp_video
0,881,0.000207,873,0.000346,873,0.000403,873,0.000459,867,WhatsApp_video
0,1022,5.90E-05,1018,0.000175,1018,0.000247,1014,0.000328,145,WhatsApp_video
0,1004,6.00E-05,1000,0.001125,1000,0.001249,996,0.001424,972,WhatsApp_video
0,998,3.40E-05,994,7.20E-05,994,0.000103,989,0.000378,815,WhatsApp_video
0,749,9.40E-05,743,0.000997,1059,0.001068,1055,0.001137,1055,WhatsApp_video
0,938,6.60E-05,927,0.000264,58,0.000334,971,0.000403,967,WhatsApp_video
0,868,0.000156,864,0.000251,864,0.000326,864,0.000553,864,WhatsApp_video
0,255,0.000587,844,0.000661,840,0.000728,840,0.000809,840,WhatsApp_video
0,917,6.60E-05,913,0.00013,913,0.000194,908,0.000312,1037,WhatsApp_video
0,884,6.90E-05,880,0.00013,876,0.001026,72,0.001419,944,WhatsApp_video
0,928,7.10E-05,924,0.000141,924,0.000205,917,0.000321,783,WhatsApp_video
0,948,8.60E-05,944,0.000152,944,0.000216,939,0.000543,62,WhatsApp_video
0,1032,8.20E-05,1026,0.000218,984,0.000296,980,0.000374,980,WhatsApp_video
0,1059,8.50E-05,1053,0.000374,1028,0.000452,1024,0.000532,1024,WhatsApp_video
0,976,0.000127,972,0.000258,969,0.000688,945,0.000788,941,WhatsApp_video
0,1045,5.20E-05,1033,0.000169,1029,0.000241,37,0.000315,33,WhatsApp_video
0,885,9.20E-05,881,0.000167,881,0.00024,881,0.000314,875,WhatsApp_video
0,968,6.60E-05,961,0.000339,72,0.000604,1034,0.000679,1027,WhatsApp_video
0,970,4.10E-05,966,8.10E-05,966,0.000121,962,0.000878,858,WhatsApp_video
0,925,3.60E-05,921,7.30E-05,921,0.000115,921,0.000151,916,WhatsApp_video
0,503,0.000171,603,0.00021,597,0.000351,74,0.001864,565,WhatsApp_video
0,84,0.000486,955,0.000546,963,0.000605,951,0.000762,951,WhatsApp_video
0,837,6.80E-05,833,0.000135,833,0.000202,826,0.000798,950,WhatsApp_video
0,1079,4.60E-05,1075,8.60E-05,1075,0.000118,1047,0.000358,980,WhatsApp_video
0,1079,9.10E-05,1075,0.000159,1075,0.000227,1075,0.000295,1061,WhatsApp_video
0,66,0.00047,29,0.001393,71,0.0016,674,0.001626,667,WhatsApp_video
0,1060,0.000281,1056,0.001413,1051,0.003218,883,0.003276,877,WhatsApp_video
0,1056,6.80E-05,1052,0.000121,1052,0.000182,1046,0.000619,845,WhatsApp_video
0,54,3.90E-05,871,7.20E-05,867,0.000153,864,0.000769,727,WhatsApp_video
0,83,3.50E-05,960,6.70E-05,956,0.000166,956,0.000207,956,WhatsApp_video
0,1027,3.60E-05,1023,6.30E-05,1023,9.40E-05,1019,0.000145,856,WhatsApp_video
0,962,6.60E-05,958,0.000127,958,0.00023,952,0.000496,1040,WhatsApp_video
0,900,4.50E-05,896,8.30E-05,896,0.000119,889,0.000372,837,WhatsApp_video
0,1035,0.000134,1031,0.000206,1031,0.000422,1027,0.001457,66,WhatsApp_video
0,997,6.90E-05,993,0.000136,993,0.00032,993,0.000458,985,WhatsApp_video
0,972,4.30E-05,968,9.20E-05,968,0.000144,962,0.000521,62,WhatsApp_video
0,1083,8.40E-05,1079,0.000162,1079,0.000243,1079,0.000322,1079,WhatsApp_video
0,1000,8.70E-05,996,0.00018,993,0.000454,826,0.000514,820,WhatsApp_video
0,1057,3.90E-05,1053,8.50E-05,1053,0.000133,1047,0.001158,245,WhatsApp_video
0,989,3.60E-05,985,6.90E-05,985,0.000101,985,0.000165,985,WhatsApp_video
0,1052,5.20E-05,1048,8.80E-05,1048,0.000132,1048,0.000174,1048,WhatsApp_video
0,964,3.70E-05,960,7.10E-05,957,0.000389,1063,0.000422,1056,WhatsApp_video
0,1035,7.10E-05,1031,0.000141,1031,0.00021,1026,0.00062,877,WhatsApp_video
0,258,0.000662,1032,0.000741,1028,0.000845,1028,0.000927,1024,WhatsApp_video
0,930,7.80E-05,922,0.000211,922,0.000285,915,0.001528,74,WhatsApp_video
0,909,6.70E-05,902,0.000674,718,0.00074,711,0.000779,62,WhatsApp_video
0,254,9.40E-05,270,0.000139,262,0.001433,118,0.001538,906,WhatsApp_video
0,835,6.10E-05,828,0.000205,59,0.000666,778,0.000698,768,WhatsApp_video
0,980,8.40E-05,976,0.000211,976,0.000456,976,0.000668,971,WhatsApp_video
0,977,6.10E-05,973,0.000119,973,0.00019,973,0.000242,970,WhatsApp_video
0,46,0.00147,173,0.002464,104,0.002998,118,0.003605,71,WhatsApp_voice
0,56,0.000832,110,0.001334,96,0.001556,59,0.001839,43,WhatsApp_voice
0,43,0.000991,43,0.001067,26,0.001803,26,0.001866,26,WhatsApp_voice
0,42,0.00039,40,0.001027,26,0.001423,26,0.001677,26,WhatsApp_voice
0,43,0.000296,59,0.000825,57,0.001337,56,0.001502,53,WhatsApp_voice
0,43,0.000136,43,0.001106,26,0.001271,26,0.001426,26,WhatsApp_voice
0,43,0.000229,43,0.000671,26,0.001559,26,0.001785,26,WhatsApp_voice
0,42,0.000141,87,0.001132,110,0.001439,116,0.001679,62,WhatsApp_voice
0,43,0.000841,58,0.000941,56,0.00135,54,0.001601,83,WhatsApp_voice
0,43,0.000164,43,0.000635,26,0.000685,26,0.000762,26,WhatsApp_voice
0,44,1.001454,58,1.001927,53,1.002246,55,1.00252,50,WhatsApp_voice
0,43,0.00014,43,0.000362,26,0.001107,26,0.001361,26,WhatsApp_voice
0,26,0.000178,30,0.00032,114,0.000388,130,0.000427,121,WhatsApp_voice
0,30,1.002361,30,1.002674,30,1.003395,30,2.006337,30,WhatsApp_voice
0,44,0.000391,62,0.000416,58,1.002674,54,1.003226,53,WhatsApp_voice
0,43,0.000103,43,1.002514,26,1.003159,26,1.003455,26,WhatsApp_voice
0,44,0.000664,183,0.000896,96,0.001521,54,0.001558,53,WhatsApp_voice
0,43,0.000194,43,0.000833,26,0.000899,26,0.001235,26,WhatsApp_voice
0,26,0.000155,26,0.000206,26,0.000238,26,0.000314,26,WhatsApp_voice
0,26,0.000157,26,0.000189,26,0.00026,26,0.000298,26,WhatsApp_voice
0,44,0.000177,124,0.000225,61,0.000797,55,0.001222,54,WhatsApp_voice
0,43,0.000213,43,1.000614,26,1.000765,26,1.000806,26,WhatsApp_voice
0,90,0.000112,78,0.000551,86,0.000612,67,0.000645,61,WhatsApp_voice
0,48,5.80E-05,47,0.000445,26,0.000555,26,0.000592,26,WhatsApp_voice
0,44,0.001095,64,0.00113,57,0.001357,53,0.001426,54,WhatsApp_voice
0,43,0.000138,43,0.001112,26,0.00129,26,0.001371,26,WhatsApp_voice
0,46,0.000125,63,0.001428,61,0.001496,57,1.005579,42,WhatsApp_voice
0,43,0.001117,43,1.004535,26,1.004969,26,1.004996,26,WhatsApp_voice
0,42,0.000327,50,0.000523,56,0.000665,38,0.000727,26,WhatsApp_voice
0,41,0.000329,26,0.000519,26,0.00066,26,0.000724,26,WhatsApp_voice
0,44,0.00163,58,0.001784,56,0.001819,52,0.002138,53,WhatsApp_voice
0,45,0.000302,44,0.000969,26,0.001073,26,0.00123,26,WhatsApp_voice
0,46,0.000154,143,0.001227,62,0.001261,53,0.001821,55,WhatsApp_voice
0,43,0.000127,43,0.000714,26,0.001253,26,0.001475,26,WhatsApp_voice
0,43,0.000181,43,0.000857,26,1.002793,26,1.002888,26,WhatsApp_voice
